,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
87,23791342,Ford,Fiesta,1.4 TDCi Trend,2011,209.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",525.000
88,23793393,Ford,Focus,1.6 TDCi Style,2012,200.000 km,Düz,Dizel,Sedan,Siyah,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,635.000
89,23791714,Ford,Focus,1.6 TDCi Style,2011,143.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",724.000
90,23791418,Ford,Focus,1.6 Collection,2011,135.000 km,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",630.000
91,23443564,Ford,Fiesta,1.4 TDCi Titanium,2012,150.000 km,Düz,Dizel,Hatchback/5,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,Donanım,575.000
92,23790940,Ford,Fiesta,1.4 TDCi Trend,2011,154.000 km,Düz,Dizel,Hatchback/5,Gri,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",490.000
93,23794573,Ford,Fiesta,1.4 TDCi Titanium X,2011,195.000 km,Düz,Dizel,Hatchback/5,Kırmızı,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,585.000
94,23793195,Ford,Focus,1.6 TDCi Titanium,2013,72.500 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,830.000
95,23445739,Ford,Focus,1.6 Ti-VCT Titanium,2017,43.800 km,Düz,Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",975.500
96,23792912,Ford,Fiesta,1.4 Titanium,2010,210.000 km,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1388 cc,96 hp,Önden Çekiş,"6,5 lt",42 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,525.000
97,23445557,Ford,Focus,1.5 TDCi Titanium,2015,120.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,970.000
98,23793572,Ford,Focus,1.6 TDCi Trend X,2015,129.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
3 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",813.000
99,22642622,Ford,Focus,1.5 TDCi ST Line,2018,104.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1500 cc,120 hp,Önden Çekiş,"4,4 lt",47 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.199.750
100,23790835,Ford,C-Max,1.6 Trend,2012,128.000 km,Düz,LPG & Benzin,MPV,Beyaz,1596 cc,125 hp,Önden Çekiş,"6,6 lt",55 lt,"
5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",710.000
101,23792310,Ford,Focus,1.6 Ti-VCT Style,2017,475.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1596 cc,125 hp,Önden Çekiş,"5,9 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,500.000
102,23792593,Ford,Focus,1.5 Ti-VCT Trend X,2020,37.000 km,Düz,Benzin,Hatchback/5,Mavi (metalik),1497 cc,123 hp,Önden Çekiş,"5,8 lt",52 lt,Belirtilmemiş,Sahibinden,Açıklama,900.000
103,23791226,Ford,Focus,1.6 Ti-VCT Titanium,2016,73.000 km,Düz,Benzin,Sedan,Kırmızı,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",920.000
104,23794470,Ford,Focus,1.6 Ti-VCT Titanium,2011,233.269 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1596 cc,125 hp,Önden Çekiş,"5,9 lt",55 lt,"
1 değişen, 6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",605.000
105,23794317,Ford,Fiesta,1.4 Titanium X,2011,195.000 km,Düz,Benzin,Hatchback/5,Kırmızı,1388 cc,96 hp,Önden Çekiş,"5,7 lt",42 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",535.000
106,23793022,Ford,Focus,1.6 TDCi Trend X,2010,219.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",480.500
107,23787228,Ford,Fiesta,1.4 TDCi Trend,2012,129.100 km,Düz,Dizel,Hatchback/5,Gri,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
3 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",490.000
108,23793826,Ford,Fiesta,1.6 Ti-VCT Titanium,2017,72.000 km,Yarı Otomatik,Benzin,Hatchback/5,Kahverengi,1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",729.000
109,23791827,Ford,Fiesta,1.4 TDCi Trend,2012,154.500 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",480.000
110,23793518,Ford,Focus,1.6 TDCi Trend X,2011,163.840 km,Düz,Dizel,Sedan,Gri (Gümüş),1560 cc,110 hp,Önden Çekiş,"4,8 lt",55 lt,"
2 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",600.000
111,23791350,Ford,C-Max,1.6 TDCi Titanium Grand,2013,213.000 km,Düz,Dizel,MPV,Siyah,1560 cc,115 hp,Önden Çekiş,"4,9 lt",60 lt,Belirtilmemiş,Sahibinden,Açıklama,610.000
112,23794226,Ford,Focus,1.6 TDCi Titanium,2015,225.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
9 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",570.000
113,23791970,Ford,Focus,1.6 TDCi Trend X,2017,128.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,850.000
114,23791315,Ford,Fiesta,1.4 TDCi Trend,2012,199.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",550.000
115,23791496,Ford,Focus,1.6 TDCi Trend X,2017,62.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",850.000
116,23792718,Ford,Focus,1.6 Ti-VCT Trend X,2017,68.500 km,Düz,Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",825.000
117,23791921,Ford,Focus,1.6 TDCi Trend,2010,244.000 km,Düz,Dizel,Hatchback/3,Beyaz,1560 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",555.000
118,23790670,Ford,Focus,1.6 TDCi Titanium,2010,275.000 km,Düz,Dizel,Sedan,Gri,1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,"
Tamamı boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",440.000
119,23793576,Ford,Focus,1.6 TDCi Trend X,2014,200.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",630.000
120,23791016,Ford,Focus,1.5 TDCi Trend X,2019,221.000 km,Otomatik,Dizel,Station wagon,Gri,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",860.000
121,23793097,Ford,Fiesta,1.4 TDCi Trend,2011,245.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",500.000
122,23789187,Ford,Fiesta,1.4 TDCi Titanium X,2010,155.000 km,Düz,Dizel,Hatchback/5,Kırmızı,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",530.000
123,23793803,Ford,Focus,1.5 TDCi Trend X,2015,174.820 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",749.000
124,23782867,Ford,Fiesta,1.4 TDCi Trend,2010,234.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",450.000
125,23790594,Ford,Focus,1.6 TDCi Trend X,2010,310.000 km,Düz,Dizel,Hatchback/5,Beyaz,1560 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,455.000
126,23790989,Ford,C-Max,1.6 TDCi Titanium X,2012,120.000 km,Düz,Dizel,MPV,Gri,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",749.000
127,23708186,Ford,Focus,1.6 TDCi Trend X,2012,168.000 km,Düz,Dizel,Sedan,Gri,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",675.000
128,23638287,Ford,Focus,1.6 TDCi Trend X,2013,185.000 km,Düz,Dizel,Hatchback/5,Gri,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,700.000
129,22445698,Ford,Fiesta,1.6 Titanium,2017,70.000 km,Yarı Otomatik,Benzin,Beyaz,Hatchback/5,1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",760.000
130,23268647,Ford,Focus,1.6 TDCi Titanium,2011,150.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden,525.000
131,23710199,Ford,C-Max,1.6 TDCi Titanium,2010,221.000 km,Düz,Dizel,MPV,Gri,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden,460.000
132,23709882,Ford,Fiesta,1.5 TDCi Trend X,2015,103.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
2 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",600.000
133,23709582,Ford,Mondeo,1.6 TDCi Titanium,2012,234.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,9 lt",70 lt,"
2 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",620.000
134,23708573,Ford,Focus,1.6 TDCi Titanium,2017,98.000 km,Düz,Dizel,Sedan,Füme,1560 cc,115 hp,Önden Çekiş,"4,2 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",940.000
135,23708354,Ford,Focus,1.6 Comfort,2011,142.000 km,Düz,LPG & Benzin,Hatchback/5,Füme,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
12 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",560.000
136,23637329,Ford,Fiesta,1.25 Trend X,2014,132.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",575.000
137,23363860,Ford,Focus,1.5 TDCi Trend X,2018,118.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",942.500
138,23711524,Ford,Focus,1.6 Ti-VCT Trend X,2018,47.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,940.000
139,23708358,Ford,Focus,1.6 TDCi Trend X,2014,200.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",645.000
140,23639275,Ford,C-Max,1.6 TDCi Titanium X,2012,189.000 km,Düz,Dizel,MPV,Mavi (metalik),1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden,800.000
141,23636761,Ford,Focus,1.0 GTDi Titanium,2013,125.831 km,Düz,Benzin,Sedan,Gri (Gümüş),999 cc,125 hp,Önden Çekiş,5 lt,55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,745.000
142,23635323,Ford,Focus,1.6 TDCi Titanium,2017,110.000 km,Düz,Dizel,Sedan,Siyah,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",985.000
143,23710069,Ford,C-Max,1.6 TDCi Titanium,2012,286.000 km,Düz,Dizel,MPV,Gri (Gümüş),1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden,599.000
144,23709868,Ford,Focus,1.5 TDCi Trend X,2017,221.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden,800.000
145,23708375,Ford,Focus,1.6 TDCi Style,2012,245.000 km,Düz,Dizel,Sedan,Gri (titanyum),1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",547.750
146,22513429,Ford,Galaxy,2.0 TDCI Titanium,2017,131.000 km,Otomatik,Dizel,Siyah,MPV,1997 cc,180 hp,Önden Çekiş,"5,4 lt",70 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.375.000
147,23793926,Ford,Fiesta,1.4 TDCi Trend,2012,155.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,565.000
148,23793812,Ford,Focus,1.5 TDCi Titanium,2019,106.100 km,Yarı Otomatik,Dizel,Sedan,Gri,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",972.000
149,23793381,Ford,Focus,1.5 TDCi Trend X,2017,99.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",865.000
