,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
93,23779791,Skoda,Rapid,1.6 TDI Spaceback Elegance,2016,150.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,6 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",765.000
94,23780341,Skoda,Rapid,1.2 TSI Spaceback Ambition,2015,130.715 km,Düz,Benzin,Hatchback/5,Beyaz,1198 cc,75 hp,Önden Çekiş,"5,8 lt",55 lt,"
3 değişen, 3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",500.000
95,23780005,Skoda,SuperB,1.6 TDI Premium,2019,99.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.250.000
96,23780036,Skoda,Scala,1.6 TDI Premium,2020,111.200 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",870.000
97,22744580,Skoda,Scala,1.6 TDI Premium,2020,61.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",936.750
98,23779812,Skoda,SuperB,1.6 TDI Prestige,2018,250.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.650.000
99,23039674,Skoda,SuperB,1.6 TDI Ambition,2013,236.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",900.000
100,23779610,Skoda,SuperB,1.6 TDI Prestige,2020,130.000 km,Yarı Otomatik,Dizel,Station wagon,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,"3,9 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.549.850
101,23779294,Skoda,Octavia,1.0 e-Tec Premium,2020,74.000 km,Yarı Otomatik,Hibrit,Hatchback/5,Mavi (metalik),999 cc,110 hp,Önden Çekiş,"4,3 lt",48 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.289.000
102,23541331,Skoda,SuperB,1.6 TDI Style,2018,135.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.200.000
103,23437811,Skoda,Roomster,1.2 Active,2012,203.000 km,Düz,Benzin,MPV,Mavi,1198 cc,70 hp,Önden Çekiş,"6,2 lt",55 lt,"
2 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",459.000
104,23748012,Skoda,SuperB,1.6 TDI Prestige,2017,182.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
2 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.165.000
105,22627214,Skoda,Fabia,1.0 GreenTec Premium,2020,36.206 km,Yarı Otomatik,Benzin,Kırmızı,Hatchback/5,999 cc,95 hp,Önden Çekiş,5 lt,45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",880.000
106,23777175,Skoda,SuperB,2.0 TDI Elegance,2011,295.000 km,Otomatik,Dizel,Sedan,Beyaz,1968 cc,140 hp,4WD (Sürekli),"6,8 lt",60 lt,"
3 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",630.000
107,22942073,Skoda,Octavia,1.6 TDI Elegance CR,2014,212.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,875.000
108,23776007,Skoda,SuperB,1.6 TDI Style,2017,170.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.075.000
109,23776535,Skoda,SuperB,1.6 TDI Elegance,2015,187.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
1 değişen, 6 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",767.000
110,23777325,Skoda,Fabia,1.2 TSI Ambiente Dinamik,2011,240.000 km,Düz,Benzin,Hatchback/5,Beyaz,1197 cc,105 hp,Önden Çekiş,"5,3 lt",45 lt,"
5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",428.000
111,23776651,Skoda,SuperB,1.4 TSI Style,2017,82.500 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1395 cc,150 hp,Önden Çekiş,"5,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.240.000
112,23775831,Skoda,SuperB,1.6 TDI Elegance,2015,182.500 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,850.000
113,23775071,Skoda,SuperB,1.6 TDI Premium,2019,90.000 km,Otomatik,Dizel,Sedan,Gri (metalik),"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"Boya, Değişen ve Tramer","
Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon







",1.350.000
114,23628295,Skoda,SuperB,1.6 TDI Prestige,2017,235.000 km,Yarı Otomatik,Dizel,Sedan,Füme,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.110.000
115,23628291,Skoda,Octavia,1.6 TDI Style CR,2017,256.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,917.500
116,23698727,Skoda,Octavia,1.6 TDI Elegance,2012,224.000 km,Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1401 - 1600 cm3,101 - 125 HP,-,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,719.990
117,23698330,Skoda,SuperB,1.6 TDI Prestige,2015,206.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
1 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.025.000
118,23696979,Skoda,Scala,1.6 TDI Premium,2020,123.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",887.000
119,23354656,Skoda,Fabia,1.0 GreenTec Style,2017,81.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999 cc,110 hp,Önden Çekiş,"4,6 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,829.999
120,23352516,Skoda,SuperB,1.6 TDI Prestige,2018,84.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.540.000
121,23020063,Skoda,Scala,1.6 TDI Premium,2020,106.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,915.000
122,22993854,Skoda,Scala,1.0 TSI Elite,2022,29.014 km,Yarı Otomatik,Benzin,Hatchback/5,Gri,999 cc,115 hp,Önden Çekiş,"5,1 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.015.000
123,22568522,Skoda,SuperB,1.6 TDI Style,2018,172.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.150.000
124,21757539,Skoda,Octavia,1.6 TDI Elegance,2014,195.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
2 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",775.500
125,23699663,Skoda,Octavia,1.6 TDI Ambition,2012,94.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,5 lt",55 lt,"
Tamamı boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",695.000
126,23628003,Skoda,SuperB,1.6 TDI Elegance,2014,152.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.100.000
127,23626896,Skoda,Fabia,1.2 TSI Style,2016,126.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",697.750
128,23357482,Skoda,Fabia,1.0 GreenTec Ambition,2017,43.500 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,95 hp,Önden Çekiş,"4,4 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",680.000
129,23700358,Skoda,Rapid,1.6 TDI Spaceback Elegance,2014,109.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,6 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,767.500
130,23627035,Skoda,Fabia,1.2 TSI Ambition,2015,39.419 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",755.000
131,23625039,Skoda,SuperB,1.5 TSI Premium,2020,38.000 km,Yarı Otomatik,Benzin,Hatchback/5,Lacivert,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.693.750
132,23624751,Skoda,SuperB,1.6 TDI Comfort,2017,158.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.215.900
133,23624684,Skoda,SuperB,1.6 TDI Style,2015,245.000 km,Yarı Otomatik,Dizel,Hatchback/5,Kahverengi,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",955.000
134,23777285,Skoda,Octavia,1.6 TDI Optimal,2014,319.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",755.000
135,23436789,Skoda,Rapid,1.4 TDI Style,2017,152.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1422 cc,90 hp,Önden Çekiş,4 lt,55 lt,Belirtilmemiş,Takasa Uygun Değil,Yetkili Bayiden,799.750
136,23774905,Skoda,SuperB,1.5 TSI Premium,2020,199.000 km,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.430.000
137,23774573,Skoda,Octavia,1.6 TDI Style CR,2016,136.000 km,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
2 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",965.000
138,23022202,Skoda,Octavia,1.6 TDI Optimal,2016,140.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",925.000
139,23709355,Skoda,Octavia,1.6 TDI Elegance CR,2014,155.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,895.000
140,23774558,Skoda,Octavia,1.6 TDI Style CR,2016,134.000 km,Yarı Otomatik,Dizel,Hatchback/5,Sarı,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",985.000
141,23417933,Skoda,Octavia,1.5 e-Tec Elite,2021,25.000 km,Yarı Otomatik,Hibrit,Hatchback/5,Beyaz,1498 cc,150 hp,Önden Çekiş,"4,7 lt",48 lt,Belirtilmemiş,Sahibinden,Açıklama,1.300.000
142,23023919,Skoda,SuperB,1.6 TDI Style,2018,168.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.250.000
143,23773515,Skoda,SuperB,1.4 TSI Comfort,2011,240.000 km,Düz,Benzin,Sedan,Beyaz,1390 cc,125 hp,Önden Çekiş,"6,8 lt",60 lt,"
Tamamı boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",725.000
144,23773686,Skoda,Fabia,1.2 Ambiente Dynamic,2011,95.000 km,Düz,Benzin,Sedan,Beyaz,1200 cm3' e kadar,51 - 75 HP,Belirtilmemiş,Takasa Uygun Değil,Galeriden,Açıklama,Donanım,Yakıt,355.000
145,23773470,Skoda,Octavia,1.6 TDI Style,2018,100.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,1.050.000
146,23773456,Skoda,Rapid,1.0 TSI GreenTec Dynamic,2017,33.600 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999 cc,95 hp,Önden Çekiş,"4,6 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",900.000
